--------- beginning of system
11-08 21:06:36.919  9749 18281 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.READ_PHONE_STATE in package: com.uc108.mobile.sdgj.bd1 at: Binary XML file line #26
11-08 21:06:36.919  9749 18281 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.ACCESS_WIFI_STATE in package: com.uc108.mobile.sdgj.bd1 at: Binary XML file line #27
11-08 21:06:36.919  9749 18281 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.ACCESS_NETWORK_STATE in package: com.uc108.mobile.sdgj.bd1 at: Binary XML file line #28
11-08 21:06:36.919  9749 18281 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.BROADCAST_STICKY in package: com.uc108.mobile.sdgj.bd1 at: Binary XML file line #31
11-08 21:06:36.919  9749 18281 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.WRITE_SETTINGS in package: com.uc108.mobile.sdgj.bd1 at: Binary XML file line #32
11-08 21:06:36.919  9749 18281 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.WRITE_EXTERNAL_STORAGE in package: com.uc108.mobile.sdgj.bd1 at: Binary XML file line #34
11-08 21:06:36.919  9749 18281 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.WAKE_LOCK in package: com.uc108.mobile.sdgj.bd1 at: Binary XML file line #35
11-08 21:06:36.919  9749 18281 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.VIBRATE in package: com.uc108.mobile.sdgj.bd1 at: Binary XML file line #39
11-08 21:06:36.919  9749 18281 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.ACCESS_NETWORK_STATE in package: com.uc108.mobile.sdgj.bd1 at: Binary XML file line #46
11-08 21:06:36.919  9749 18281 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.ACCESS_WIFI_STATE in package: com.uc108.mobile.sdgj.bd1 at: Binary XML file line #47
11-08 21:06:36.919  9749 18281 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.READ_PHONE_STATE in package: com.uc108.mobile.sdgj.bd1 at: Binary XML file line #48
11-08 21:06:36.919  9749 18281 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.WRITE_SETTINGS in package: com.uc108.mobile.sdgj.bd1 at: Binary XML file line #49
11-08 21:06:36.919  9749 18281 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.WRITE_EXTERNAL_STORAGE in package: com.uc108.mobile.sdgj.bd1 at: Binary XML file line #50
11-08 21:06:36.919  9749 18281 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.INTERNET in package: com.uc108.mobile.sdgj.bd1 at: Binary XML file line #51
11-08 21:06:36.919  9749 18281 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.GET_TASKS in package: com.uc108.mobile.sdgj.bd1 at: Binary XML file line #52
11-08 21:06:36.919  9749 18281 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.ACCESS_COARSE_LOCATION in package: com.uc108.mobile.sdgj.bd1 at: Binary XML file line #56
11-08 21:06:36.919  9749 18281 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.RECEIVE_BOOT_COMPLETED in package: com.uc108.mobile.sdgj.bd1 at: Binary XML file line #63
11-08 21:06:36.919  9749 18281 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.VIBRATE in package: com.uc108.mobile.sdgj.bd1 at: Binary XML file line #64
11-08 21:06:36.919  9749 18281 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.BROADCAST_STICKY in package: com.uc108.mobile.sdgj.bd1 at: Binary XML file line #70
11-08 21:06:36.919  9749 18281 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.WAKE_LOCK in package: com.uc108.mobile.sdgj.bd1 at: Binary XML file line #76
11-08 21:06:36.919  9749 18281 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.ACCESS_COARSE_LOCATION in package: com.uc108.mobile.sdgj.bd1 at: Binary XML file line #77
11-08 21:06:36.920  9749 18281 W PackageParser: No actions in intent filter at /data/app/~~XduPapDkUjcc5E2Zd92trw==/com.uc108.mobile.sdgj.bd1-DPnkECFxbhBQiWdELrekYA==/base.apk Binary XML file line #482
11-08 21:06:36.920  9749 18281 W PackageParser: No actions in intent filter at /data/app/~~XduPapDkUjcc5E2Zd92trw==/com.uc108.mobile.sdgj.bd1-DPnkECFxbhBQiWdELrekYA==/base.apk Binary XML file line #489
11-08 21:06:36.920  9749 18281 W PackageParser: No actions in intent filter at /data/app/~~XduPapDkUjcc5E2Zd92trw==/com.uc108.mobile.sdgj.bd1-DPnkECFxbhBQiWdELrekYA==/base.apk Binary XML file line #496
11-08 21:06:36.920  9749 18281 W PackageParser: No actions in intent filter at /data/app/~~XduPapDkUjcc5E2Zd92trw==/com.uc108.mobile.sdgj.bd1-DPnkECFxbhBQiWdELrekYA==/base.apk Binary XML file line #503
11-08 21:06:36.920  9749 18281 W PackageParser: No actions in intent filter at /data/app/~~XduPapDkUjcc5E2Zd92trw==/com.uc108.mobile.sdgj.bd1-DPnkECFxbhBQiWdELrekYA==/base.apk Binary XML file line #510
11-08 21:06:36.920  9749 18281 W PackageParser: No actions in intent filter at /data/app/~~XduPapDkUjcc5E2Zd92trw==/com.uc108.mobile.sdgj.bd1-DPnkECFxbhBQiWdELrekYA==/base.apk Binary XML file line #527
11-08 21:06:36.920  9749 18281 W PackageParser: No actions in intent filter at /data/app/~~XduPapDkUjcc5E2Zd92trw==/com.uc108.mobile.sdgj.bd1-DPnkECFxbhBQiWdELrekYA==/base.apk Binary XML file line #534
11-08 21:06:36.920  9749 18281 W PackageParser: No actions in intent filter at /data/app/~~XduPapDkUjcc5E2Zd92trw==/com.uc108.mobile.sdgj.bd1-DPnkECFxbhBQiWdELrekYA==/base.apk Binary XML file line #541
11-08 21:06:36.920  9749 18281 W PackageParser: No actions in intent filter at /data/app/~~XduPapDkUjcc5E2Zd92trw==/com.uc108.mobile.sdgj.bd1-DPnkECFxbhBQiWdELrekYA==/base.apk Binary XML file line #549
11-08 21:06:36.920  9749 18281 W PackageParser: No actions in intent filter at /data/app/~~XduPapDkUjcc5E2Zd92trw==/com.uc108.mobile.sdgj.bd1-DPnkECFxbhBQiWdELrekYA==/base.apk Binary XML file line #557
11-08 21:06:36.920  9749 18281 W PackageParser: No actions in intent filter at /data/app/~~XduPapDkUjcc5E2Zd92trw==/com.uc108.mobile.sdgj.bd1-DPnkECFxbhBQiWdELrekYA==/base.apk Binary XML file line #565
11-08 21:06:36.920  9749 18281 W PackageParser: No actions in intent filter at /data/app/~~XduPapDkUjcc5E2Zd92trw==/com.uc108.mobile.sdgj.bd1-DPnkECFxbhBQiWdELrekYA==/base.apk Binary XML file line #573
11-08 21:06:36.920  9749 18281 W PackageParser: No actions in intent filter at /data/app/~~XduPapDkUjcc5E2Zd92trw==/com.uc108.mobile.sdgj.bd1-DPnkECFxbhBQiWdELrekYA==/base.apk Binary XML file line #581
11-08 21:06:36.920  9749 18281 W PackageParser: No actions in intent filter at /data/app/~~XduPapDkUjcc5E2Zd92trw==/com.uc108.mobile.sdgj.bd1-DPnkECFxbhBQiWdELrekYA==/base.apk Binary XML file line #588
11-08 21:06:36.920  9749 18281 W PackageParser: No actions in intent filter at /data/app/~~XduPapDkUjcc5E2Zd92trw==/com.uc108.mobile.sdgj.bd1-DPnkECFxbhBQiWdELrekYA==/base.apk Binary XML file line #595
11-08 21:06:36.920  9749 18281 W PackageParser: No actions in intent filter at /data/app/~~XduPapDkUjcc5E2Zd92trw==/com.uc108.mobile.sdgj.bd1-DPnkECFxbhBQiWdELrekYA==/base.apk Binary XML file line #602
11-08 21:06:36.920  9749 18281 W PackageParser: No actions in intent filter at /data/app/~~XduPapDkUjcc5E2Zd92trw==/com.uc108.mobile.sdgj.bd1-DPnkECFxbhBQiWdELrekYA==/base.apk Binary XML file line #609
11-08 21:06:36.920  9749 18281 W PackageParser: No actions in intent filter at /data/app/~~XduPapDkUjcc5E2Zd92trw==/com.uc108.mobile.sdgj.bd1-DPnkECFxbhBQiWdELrekYA==/base.apk Binary XML file line #615
11-08 21:06:46.601  1430  1683 W BroadcastQueue: u0 Receiving a broadcast in packagecom.safesys.viruskiller requires a permissions review
11-08 21:06:46.601  1430  1683 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1430, uid=1000) to com.safesys.viruskiller/.ScanPackageBroadcast
11-08 21:06:46.601  1430  1683 W BroadcastQueue: u0 Receiving a broadcast in packagecom.uc108.mobile.sdgj.bd1 requires a permissions review
11-08 21:06:46.601  1430  1683 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1430, uid=1000) to com.uc108.mobile.sdgj.bd1/com.baidu.tiebasdk.service.InstallReceiver
11-08 21:06:46.601  1430  1683 W BroadcastQueue: u0 Receiving a broadcast in packagecom.voicebianshengjinglingwc.wxl requires a permissions review
11-08 21:06:46.601  1430  1683 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1430, uid=1000) to com.voicebianshengjinglingwc.wxl/mp.ruu.Ztjjwrj
11-08 21:06:46.601  1430  1683 W BroadcastQueue: u0 Receiving a broadcast in packageio.dcloud.H5BC6BF13 requires a permissions review
11-08 21:06:46.601  1430  1683 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1430, uid=1000) to io.dcloud.H5BC6BF13/io.dcloud.common.adapter.io.DownloadReceiver
11-08 21:06:46.606  9749 18081 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.DISABLE_KEYGUARD in package: com.lfnb.ccrh at: Binary XML file line #24
11-08 21:06:46.615  1430  1430 I Telecom : DefaultDialerCache: Refreshing default dialer for user 0: now com.google.android.dialer: DDC.oR@BUc
11-08 21:06:46.618  1430  1430 V BackupManagerConstants: getFullBackupIntervalMilliseconds(...) returns 86400000
11-08 21:06:46.618  1430  1430 V BackupManagerConstants: getFullBackupRequiredNetworkType(...) returns 2
11-08 21:06:46.618  1430  1430 V BackupManagerConstants: getFullBackupRequireCharging(...) returns true
11-08 21:06:46.618  1430  1678 W PackageManager: Failed registering loading progress callback. Package is fully loaded.
11-08 21:06:46.634  1430  1430 I Telecom : DefaultDialerCache: Refreshing default dialer for user 0: now com.google.android.dialer: DDC.oR@BUg
11-08 21:06:46.659  1430  1752 E VerityUtils: Failed to measure fs-verity, errno 1: /data/app/~~47OfZTPL5duPNBTBHd7ilQ==/com.lfnb.ccrh-MxR6nVNQzzxJFLouAqZYdg==/base.apk
11-08 21:06:46.660  1430  1678 W WindowMagnificationMgr: requestConnection duplicated request: connect=false, mConnectionState=DISCONNECTED
11-08 21:06:46.670  1430  2983 D CompatibilityChangeReporter: Compat change id reported: 161252188; UID 10252; state: DISABLED
11-08 21:06:46.681  1430  1430 W NotificationHistory: Attempted to add notif for locked/gone/disabled user 0
11-08 21:06:46.688  1430  4162 W BackupTransportManager: Package com.lfnb.ccrh enabled setting: 0
11-08 21:06:46.691  1430  1756 E PackageManager: ERROR: could not load root hash from incremental install
11-08 21:06:46.725  1430  1756 I PackageManager: Integrity check passed for file:///data/app/vmdl2061418664.tmp
11-08 21:06:46.833  1430  1619 V StorageManagerService: Package null has legacy storage
11-08 21:06:46.838  9749 16844 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.DISABLE_KEYGUARD in package: com.lfnb.ccrh at: Binary XML file line #24
11-08 21:06:46.972  1430  1756 V BackupManagerService: [UserID:0] restoreAtInstall pkg=com.android.system.admin token=3f restoreSet=0
11-08 21:06:46.973  1430  1756 V BackupManagerService: [UserID:0] Finishing install immediately
11-08 21:06:46.974  1430  1756 D PackageInstallerSession: Marking session 2061418664 as applied
11-08 21:06:46.978  1430  1756 D CompatibilityChangeReporter: Compat change id reported: 168419799; UID 10253; state: DISABLED
11-08 21:06:46.978  1430  1756 D CompatibilityChangeReporter: Compat change id reported: 273564678; UID 10253; state: DISABLED
11-08 21:06:46.986  1430  2915 D CompatibilityChangeReporter: Compat change id reported: 218533173; UID 10253; state: DISABLED
11-08 21:06:46.988  1430  1430 I Telecom : DefaultDialerCache: Refreshing default dialer for user 0: now com.google.android.dialer: DDC.oR@BU0
11-08 21:06:46.989  1430  5486 W BroadcastQueue: u0 Receiving a broadcast in packagecom.jr.narutoii requires a permissions review
11-08 21:06:46.989  1430  5486 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1430, uid=1000) to com.jr.narutoii/com.joyriver.engine.proxy.EngineReceiver
11-08 21:06:46.991  1430  1683 W BroadcastQueue: u0 Receiving a broadcast in packagecom.android.buyer requires a permissions review
11-08 21:06:46.991  1430  1683 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1430, uid=1000) to com.android.buyer/.mRve
11-08 21:06:46.991  1430  1683 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.packageinstaller/com.android.packageinstaller.PackageInstalledReceiver
11-08 21:06:46.991  1430  1683 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.android.vending/com.google.android.finsky.packagemonitor.impl.PackageMonitorReceiverImpl$RegisteredReceiver
11-08 21:06:46.991  1430  1683 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.android.vending/com.google.android.finsky.packagemonitor.backgroundimpl.BackgroundPackageMonitorReceiverImpl$RegisteredReceiver
11-08 21:06:46.991  1430  1683 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.games.chimera.GamesSystemBroadcastReceiverProxy
11-08 21:06:46.991  1430  1683 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.gass.chimera.PackageChangeBroadcastReceiver
11-08 21:06:46.991  1430  1683 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.chimera.GmsIntentOperationService$PersistentTrustedReceiver
11-08 21:06:46.991  1430  1683 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.googlequicksearchbox/com.google.android.apps.gsa.googlequicksearchbox.GelStubAppWatcher
11-08 21:06:46.991  1430  1683 W BroadcastQueue: u0 Receiving a broadcast in packagecom.cncd.japan.janli.shudu requires a permissions review
11-08 21:06:46.992  1430  1683 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1430, uid=1000) to com.cncd.japan.janli.shudu/net.l.k.r
11-08 21:06:46.992  1430  1683 W BroadcastQueue: u0 Receiving a broadcast in packagecom.cncd.japan.janli.shudu requires a permissions review
11-08 21:06:46.992  1430  1683 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1430, uid=1000) to com.cncd.japan.janli.shudu/com.feiwofour.coverscreen.SR
11-08 21:06:46.992  1430  1683 W BroadcastQueue: u0 Receiving a broadcast in packagecom.games.mengmeizhitd requires a permissions review
11-08 21:06:46.992  1430  1683 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1430, uid=1000) to com.games.mengmeizhitd/hjnw.ihjnw.i.isqly
11-08 21:06:46.992  1430  1683 W BroadcastQueue: u0 Receiving a broadcast in packagecom.hgperfko.yaeghrwx requires a permissions review
11-08 21:06:46.992  1430  1683 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1430, uid=1000) to com.hgperfko.yaeghrwx/.core.hLytdCQDBv
11-08 21:06:46.992  1430  1683 W BroadcastQueue: u0 Receiving a broadcast in packagecom.qiuqiu.dfmc requires a permissions review
11-08 21:06:46.992  1430  1683 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1430, uid=1000) to com.qiuqiu.dfmc/cn.jpush.android.service.PushReceiver
11-08 21:06:46.992  1430  1683 W BroadcastQueue: u0 Receiving a broadcast in packagecom.safesys.viruskiller requires a permissions review
11-08 21:06:46.992  1430  1683 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1430, uid=1000) to com.safesys.viruskiller/.ScanPackageBroadcast
11-08 21:06:46.992  1430  1683 W BroadcastQueue: u0 Receiving a broadcast in packagecom.uc108.mobile.sdgj.bd1 requires a permissions review
11-08 21:06:46.992  1430  1683 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1430, uid=1000) to com.uc108.mobile.sdgj.bd1/com.baidu.tiebasdk.service.InstallReceiver
11-08 21:06:46.992  1430  1683 W BroadcastQueue: u0 Receiving a broadcast in packagecom.voicebianshengjinglingwc.wxl requires a permissions review
11-08 21:06:46.992  1430  1683 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1430, uid=1000) to com.voicebianshengjinglingwc.wxl/mp.ruu.Ztjjwrj
11-08 21:06:46.992  1430  1683 W BroadcastQueue: u0 Receiving a broadcast in packageio.dcloud.H5BC6BF13 requires a permissions review
11-08 21:06:46.992  1430  1683 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1430, uid=1000) to io.dcloud.H5BC6BF13/io.dcloud.common.adapter.io.DownloadReceiver
11-08 21:06:46.996  1430  1430 V BackupManagerConstants: getFullBackupIntervalMilliseconds(...) returns 86400000
11-08 21:06:46.996  1430  1430 V BackupManagerConstants: getFullBackupRequiredNetworkType(...) returns 2
11-08 21:06:46.996  1430  1430 V BackupManagerConstants: getFullBackupRequireCharging(...) returns true
11-08 21:06:47.006  1430  1678 W WindowMagnificationMgr: requestConnection duplicated request: connect=false, mConnectionState=DISCONNECTED
11-08 21:06:47.022  1430  1752 E VerityUtils: Failed to measure fs-verity, errno 1: /data/app/~~iimcIL2_PD0hX9NA5RZdQQ==/com.android.system.admin-ndiiA4Pa0Do_rt6X0VV4fw==/base.apk
11-08 21:06:47.053  1430  1678 W PackageManager: Failed registering loading progress callback. Package is fully loaded.
11-08 21:06:47.074  1430  1678 W WindowMagnificationMgr: requestConnection duplicated request: connect=false, mConnectionState=DISCONNECTED
11-08 21:06:47.077  1430  5725 D CompatibilityChangeReporter: Compat change id reported: 161252188; UID 10253; state: DISABLED
11-08 21:06:47.078  1430  1430 E NotificationService: Muting recently noisy 0|com.avast.android.mobilesecurity|1000|null|10195
11-08 21:06:47.085  1430  1430 I Telecom : DefaultDialerCache: Refreshing default dialer for user 0: now com.google.android.dialer: DDC.oR@BVI
11-08 21:06:47.087  1430  4162 W BackupTransportManager: Package com.android.system.admin enabled setting: 0
11-08 21:06:47.163  1430  1756 E PackageManager: ERROR: could not load root hash from incremental install
11-08 21:06:47.170  1430  2016 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.WAKE_LOCK in package: yeyrm.ywoqeyfxty.hdp at: Binary XML file line #24
11-08 21:06:47.194  1430  1756 I PackageManager: Integrity check passed for file:///data/app/vmdl1682888675.tmp
11-08 21:06:47.209  1430  4194 W AppOps  : setUidMode() called with a mode inconsistent with runtime permission state, this is discouraged and you should revoke the runtime permission instead: uid=10126, switchCode=0, mode=4, permission=android.permission.ACCESS_BACKGROUND_LOCATION
11-08 21:06:47.225  1430  1756 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.WAKE_LOCK in package: yeyrm.ywoqeyfxty.hdp at: Binary XML file line #24
11-08 21:06:47.309  1430  1619 V StorageManagerService: Package null has legacy storage
11-08 21:06:47.415  1430  5491 W AppOps  : setUidMode() called with a mode inconsistent with runtime permission state, this is discouraged and you should revoke the runtime permission instead: uid=10126, switchCode=1, mode=4, permission=android.permission.ACCESS_BACKGROUND_LOCATION
11-08 21:06:47.416  1430  1430 E NotificationService: Muting recently noisy 0|com.avast.android.mobilesecurity|1000|null|10195
11-08 21:06:47.419  1430  5723 W AppOps  : setUidMode() called with a mode inconsistent with runtime permission state, this is discouraged and you should revoke the runtime permission instead: uid=10126, switchCode=0, mode=4, permission=android.permission.ACCESS_BACKGROUND_LOCATION
11-08 21:06:47.555  1430  1756 V BackupManagerService: [UserID:0] restoreAtInstall pkg=yeyrm.ywoqeyfxty.hdp token=40 restoreSet=0
11-08 21:06:47.556  1430  1756 V BackupManagerService: [UserID:0] Finishing install immediately
11-08 21:06:47.561  1430  1756 D PackageInstallerSession: Marking session 1682888675 as applied
11-08 21:06:47.566  1430  1756 D CompatibilityChangeReporter: Compat change id reported: 168419799; UID 10254; state: DISABLED
11-08 21:06:47.566  1430  1756 D CompatibilityChangeReporter: Compat change id reported: 273564678; UID 10254; state: DISABLED
11-08 21:06:47.571  1430  2915 D CompatibilityChangeReporter: Compat change id reported: 218533173; UID 10254; state: DISABLED
11-08 21:06:47.576  1430  1430 I Telecom : DefaultDialerCache: Refreshing default dialer for user 0: now com.google.android.dialer: DDC.oR@BVU
11-08 21:06:47.577  1430  5491 W BroadcastQueue: u0 Receiving a broadcast in packagecom.jr.narutoii requires a permissions review
11-08 21:06:47.577  1430  5491 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1430, uid=1000) to com.jr.narutoii/com.joyriver.engine.proxy.EngineReceiver
11-08 21:06:47.577  1430  1683 W BroadcastQueue: u0 Receiving a broadcast in packagecom.android.buyer requires a permissions review
11-08 21:06:47.577  1430  1683 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1430, uid=1000) to com.android.buyer/.mRve
11-08 21:06:47.577  1430  1683 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.packageinstaller/com.android.packageinstaller.PackageInstalledReceiver
11-08 21:06:47.578  1430  1683 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.android.vending/com.google.android.finsky.packagemonitor.impl.PackageMonitorReceiverImpl$RegisteredReceiver
11-08 21:06:47.578  1430  1683 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.android.vending/com.google.android.finsky.packagemonitor.backgroundimpl.BackgroundPackageMonitorReceiverImpl$RegisteredReceiver
11-08 21:06:47.578  1430  1683 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.games.chimera.GamesSystemBroadcastReceiverProxy
11-08 21:06:47.578  1430  1683 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.gass.chimera.PackageChangeBroadcastReceiver
11-08 21:06:47.578  1430  1683 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.chimera.GmsIntentOperationService$PersistentTrustedReceiver
11-08 21:06:47.578  1430  1683 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.googlequicksearchbox/com.google.android.apps.gsa.googlequicksearchbox.GelStubAppWatcher
11-08 21:06:47.578  1430  1683 W BroadcastQueue: u0 Receiving a broadcast in packagecom.cncd.japan.janli.shudu requires a permissions review
11-08 21:06:47.578  1430  1683 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1430, uid=1000) to com.cncd.japan.janli.shudu/net.l.k.r
11-08 21:06:47.578  1430  1683 W BroadcastQueue: u0 Receiving a broadcast in packagecom.cncd.japan.janli.shudu requires a permissions review
11-08 21:06:47.578  1430  1683 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1430, uid=1000) to com.cncd.japan.janli.shudu/com.feiwofour.coverscreen.SR
11-08 21:06:47.578  1430  1683 W BroadcastQueue: u0 Receiving a broadcast in packagecom.games.mengmeizhitd requires a permissions review
11-08 21:06:47.578  1430  1683 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1430, uid=1000) to com.games.mengmeizhitd/hjnw.ihjnw.i.isqly
11-08 21:06:47.578  1430  1683 W BroadcastQueue: u0 Receiving a broadcast in packagecom.hgperfko.yaeghrwx requires a permissions review
11-08 21:06:47.578  1430  1683 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1430, uid=1000) to com.hgperfko.yaeghrwx/.core.hLytdCQDBv
11-08 21:06:47.578  1430  1683 W BroadcastQueue: u0 Receiving a broadcast in packagecom.qiuqiu.dfmc requires a permissions review
11-08 21:06:47.579  1430  1683 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1430, uid=1000) to com.qiuqiu.dfmc/cn.jpush.android.service.PushReceiver
11-08 21:06:47.579  1430  1683 W BroadcastQueue: u0 Receiving a broadcast in packagecom.safesys.viruskiller requires a permissions review
11-08 21:06:47.579  1430  1683 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1430, uid=1000) to com.safesys.viruskiller/.ScanPackageBroadcast
11-08 21:06:47.579  1430  1683 W BroadcastQueue: u0 Receiving a broadcast in packagecom.uc108.mobile.sdgj.bd1 requires a permissions review
