--------- beginning of system
10-26 19:41:51.228  1533  1730 W WindowMagnificationMgr: requestConnection duplicated request: connect=false, mConnectionState=DISCONNECTED
10-26 19:41:51.815  1533  2025 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.CHANGE_NETWORK_STATE in package: com.uwz.ihrork at: Binary XML file line #78
10-26 19:41:51.815  1533  2025 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.WRITE_EXTERNAL_STORAGE in package: com.uwz.ihrork at: Binary XML file line #79
10-26 19:41:51.815  1533  2025 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.WRITE_EXTERNAL_STORAGE in package: com.uwz.ihrork at: Binary XML file line #82
10-26 19:41:51.815  1533  2025 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.MOUNT_UNMOUNT_FILESYSTEMS in package: com.uwz.ihrork at: Binary XML file line #83
10-26 19:41:51.815  1533  2025 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.INTERNET in package: com.uwz.ihrork at: Binary XML file line #84
10-26 19:41:51.815  1533  2025 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.ACCESS_NETWORK_STATE in package: com.uwz.ihrork at: Binary XML file line #85
10-26 19:41:51.815  1533  2025 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.CHANGE_CONFIGURATION in package: com.uwz.ihrork at: Binary XML file line #86
10-26 19:41:51.815  1533  2025 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.READ_SMS in package: com.uwz.ihrork at: Binary XML file line #87
10-26 19:41:51.816  1533  2025 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.SEND_SMS in package: com.uwz.ihrork at: Binary XML file line #88
10-26 19:41:51.816  1533  2025 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.RECEIVE_SMS in package: com.uwz.ihrork at: Binary XML file line #89
10-26 19:41:51.816  1533  2025 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.READ_PHONE_STATE in package: com.uwz.ihrork at: Binary XML file line #90
10-26 19:41:51.816  1533  2025 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.ACCESS_COARSE_LOCATION in package: com.uwz.ihrork at: Binary XML file line #91
10-26 19:41:51.816  1533  2025 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.CHANGE_NETWORK_STATE in package: com.uwz.ihrork at: Binary XML file line #92
10-26 19:41:51.816  1533  2025 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.CHANGE_WIFI_STATE in package: com.uwz.ihrork at: Binary XML file line #93
10-26 19:41:51.816  1533  2025 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.ACCESS_WIFI_STATE in package: com.uwz.ihrork at: Binary XML file line #94
10-26 19:41:51.816  1533  2025 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.WRITE_APN_SETTINGS in package: com.uwz.ihrork at: Binary XML file line #95
10-26 19:41:51.816  1533  2025 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.VIBRATE in package: com.uwz.ihrork at: Binary XML file line #96
10-26 19:41:51.816  1533  2025 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.WRITE_SETTINGS in package: com.uwz.ihrork at: Binary XML file line #97
10-26 19:41:51.817  1533  2025 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.GET_TASKS in package: com.uwz.ihrork at: Binary XML file line #99
10-26 19:41:51.817  1533  1730 W PackageManager: Failed registering loading progress callback. Package is fully loaded.
10-26 19:41:51.817  1533  2025 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.ACCESS_COARSE_LOCATION in package: com.uwz.ihrork at: Binary XML file line #100
10-26 19:41:51.817  1533  2025 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.VIBRATE in package: com.uwz.ihrork at: Binary XML file line #101
10-26 19:41:51.817  1533  2025 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.READ_PHONE_STATE in package: com.uwz.ihrork at: Binary XML file line #104
10-26 19:41:51.817  1533  2025 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.WRITE_EXTERNAL_STORAGE in package: com.uwz.ihrork at: Binary XML file line #105
10-26 19:41:51.817  1533  2025 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.READ_EXTERNAL_STORAGE in package: com.uwz.ihrork at: Binary XML file line #106
10-26 19:41:51.817  1533  2025 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: com.android.launcher.permission.INSTALL_SHORTCUT in package: com.uwz.ihrork at: Binary XML file line #107
10-26 19:41:51.817  1533  2025 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.ACCESS_NETWORK_STATE in package: com.uwz.ihrork at: Binary XML file line #108
10-26 19:41:51.825  1533  1730 W WindowMagnificationMgr: requestConnection duplicated request: connect=false, mConnectionState=DISCONNECTED
10-26 19:41:51.836  1533  2133 D CoreBackPreview: Window{ab486c8 u0 com.symantec.mobilesecurity/com.norton.feature.appsecurity.ui.malwarefound.MalwareFoundActivity}: Setting back callback OnBackInvokedCallbackInfo{mCallback=android.window.IOnBackInvokedCallback$Stub$Proxy@7cc377a, mPriority=0}
10-26 19:41:51.850  1533  1846 I PackageManager: Integrity check passed for file:///data/app/vmdl2046380912.tmp
10-26 19:41:51.901  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.INTERNET in package: com.uwz.ihrork at: Binary XML file line #16
10-26 19:41:51.902  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.WRITE_EXTERNAL_STORAGE in package: com.uwz.ihrork at: Binary XML file line #33
10-26 19:41:51.902  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.INTERNET in package: com.uwz.ihrork at: Binary XML file line #35
10-26 19:41:51.902  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.READ_EXTERNAL_STORAGE in package: com.uwz.ihrork at: Binary XML file line #36
10-26 19:41:51.902  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.WRITE_EXTERNAL_STORAGE in package: com.uwz.ihrork at: Binary XML file line #37
10-26 19:41:51.902  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.SEND_SMS in package: com.uwz.ihrork at: Binary XML file line #38
10-26 19:41:51.902  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.READ_SMS in package: com.uwz.ihrork at: Binary XML file line #39
10-26 19:41:51.902  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.RECEIVE_SMS in package: com.uwz.ihrork at: Binary XML file line #40
10-26 19:41:51.902  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.WRITE_SMS in package: com.uwz.ihrork at: Binary XML file line #41
10-26 19:41:51.902  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.ACCESS_WIFI_STATE in package: com.uwz.ihrork at: Binary XML file line #42
10-26 19:41:51.902  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.CHANGE_NETWORK_STATE in package: com.uwz.ihrork at: Binary XML file line #43
10-26 19:41:51.902  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.CHANGE_WIFI_STATE in package: com.uwz.ihrork at: Binary XML file line #44
10-26 19:41:51.902  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.ACCESS_NETWORK_STATE in package: com.uwz.ihrork at: Binary XML file line #45
10-26 19:41:51.902  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.MOUNT_UNMOUNT_FILESYSTEMS in package: com.uwz.ihrork at: Binary XML file line #46
10-26 19:41:51.902  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.READ_PHONE_STATE in package: com.uwz.ihrork at: Binary XML file line #47
10-26 19:41:51.902  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.WRITE_EXTERNAL_STORAGE in package: com.uwz.ihrork at: Binary XML file line #48
10-26 19:41:51.902  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.ACCESS_WIFI_STATE in package: com.uwz.ihrork at: Binary XML file line #49
10-26 19:41:51.902  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.RECEIVE_BOOT_COMPLETED in package: com.uwz.ihrork at: Binary XML file line #51
10-26 19:41:51.902  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.WRITE_EXTERNAL_STORAGE in package: com.uwz.ihrork at: Binary XML file line #52
10-26 19:41:51.902  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.MOUNT_UNMOUNT_FILESYSTEMS in package: com.uwz.ihrork at: Binary XML file line #53
10-26 19:41:51.902  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.READ_SMS in package: com.uwz.ihrork at: Binary XML file line #54
10-26 19:41:51.902  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.WRITE_SMS in package: com.uwz.ihrork at: Binary XML file line #55
10-26 19:41:51.902  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.GET_TASKS in package: com.uwz.ihrork at: Binary XML file line #56
10-26 19:41:51.902  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.SEND_SMS in package: com.uwz.ihrork at: Binary XML file line #57
10-26 19:41:51.902  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.RECEIVE_SMS in package: com.uwz.ihrork at: Binary XML file line #58
10-26 19:41:51.902  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.READ_PHONE_STATE in package: com.uwz.ihrork at: Binary XML file line #60
10-26 19:41:51.902  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.INTERNET in package: com.uwz.ihrork at: Binary XML file line #61
10-26 19:41:51.902  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.ACCESS_NETWORK_STATE in package: com.uwz.ihrork at: Binary XML file line #62
10-26 19:41:51.902  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.ACCESS_WIFI_STATE in package: com.uwz.ihrork at: Binary XML file line #63
10-26 19:41:51.902  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.WRITE_EXTERNAL_STORAGE in package: com.uwz.ihrork at: Binary XML file line #64
10-26 19:41:51.902  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.CHANGE_WIFI_STATE in package: com.uwz.ihrork at: Binary XML file line #67
10-26 19:41:51.902  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.CHANGE_NETWORK_STATE in package: com.uwz.ihrork at: Binary XML file line #68
10-26 19:41:51.902  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.INTERNET in package: com.uwz.ihrork at: Binary XML file line #69
10-26 19:41:51.903  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.SEND_SMS in package: com.uwz.ihrork at: Binary XML file line #70
10-26 19:41:51.903  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.READ_SMS in package: com.uwz.ihrork at: Binary XML file line #71
10-26 19:41:51.903  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.READ_PHONE_STATE in package: com.uwz.ihrork at: Binary XML file line #72
10-26 19:41:51.907  1533  1846 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.RECEIVE_SMS in package: com.uwz.ihrork at: Binary XML file line #74
